index,middle,ring,pinky
665,677,803,376
666,676,803,376
666,676,802,376
666,676,803,377
666,676,803,377
666,677,802,377
666,676,802,376
665,676,803,377
665,676,803,376
665,677,802,377
666,677,803,376
665,677,803,376
666,677,802,376
665,677,803,376
665,676,803,377
666,676,803,376
666,677,803,376
665,677,802,377
665,677,803,376
665,676,803,376
666,677,802,377
666,677,802,377
666,677,802,377
665,675,805,374
664,672,810,370
665,680,797,380
668,681,794,383
668,677,800,378
664,673,809,371
664,673,807,373
664,674,807,373
664,674,809,371
667,680,795,382
667,680,795,382
664,672,810,370
662,673,810,371
668,677,798,379
665,672,807,373
665,675,806,374
666,676,801,378
665,676,805,374
666,678,801,378
666,677,801,378
665,675,804,375
665,676,803,377
665,676,805,375
665,675,804,374
665,677,801,377
666,676,802,377
666,677,800,379
665,676,803,377
665,675,804,375
665,677,802,377
665,676,803,377
665,677,802,377
666,677,802,376
666,677,802,377
666,676,802,377
665,676,802,377
666,676,802,376
665,677,803,376
666,676,802,377
665,676,803,377
666,676,802,377
665,677,802,377
665,676,803,376
665,676,802,377
666,676,803,377
665,676,802,376
665,677,802,377
665,677,803,376
664,676,803,376
666,676,802,377
665,676,803,376
665,676,803,376
666,677,802,377
666,676,802,376
666,677,802,377
665,676,802,376
666,677,803,377
666,676,802,376
666,676,802,377
665,676,802,377
665,676,803,377
665,676,803,376
,,,
665,675,802,376
664,676,800,377
665,676,801,377
665,675,802,376
665,675,802,377
665,675,801,377
666,676,801,377
665,676,801,377
665,675,802,376
665,676,801,377
665,676,801,377
664,676,801,377
665,676,801,376
665,675,801,377
665,675,801,377
665,676,801,377
665,675,802,377
665,675,802,377
665,676,801,376
665,676,802,377
664,676,801,377
665,676,801,377
665,675,801,377
665,676,801,377
665,675,801,377
665,676,801,377
665,675,802,377
664,676,801,377
665,677,799,379
665,675,801,377
664,674,804,375
666,677,799,379
666,676,799,379
664,675,805,374
664,674,805,374
666,675,802,377
665,673,804,375
664,675,803,376
665,676,801,377
665,677,800,379
666,676,799,379
664,674,805,374
664,675,801,376
665,675,801,377
666,675,801,377
665,676,802,376
663,675,804,375
665,678,798,380
667,678,796,381
667,675,801,377
667,675,802,378
663,676,801,377
664,677,800,378
666,674,802,376
668,675,799,378
664,673,807,372
667,678,795,382
664,672,809,374
665,678,798,381
667,678,797,380
667,676,798,379
664,674,800,378
666,676,800,378
665,675,801,377
665,676,800,378
664,675,803,376
665,677,799,378
666,675,801,378
664,675,803,376
665,675,801,377
665,675,801,376
665,675,801,377
665,675,802,377
665,676,802,377
665,676,801,377
664,675,802,376
665,676,801,377
665,676,801,377
665,675,801,377
665,676,801,377
665,676,802,377
665,675,801,377
665,675,802,377
665,675,801,377
665,675,801,377
665,675,801,377
665,675,801,377
665,675,800,377
665,676,801,377
665,675,801,377
665,675,801,377
665,675,801,376
664,675,802,377
666,675,802,377
665,676,802,377
664,676,802,377
665,675,802,377
665,676,801,377
665,675,802,376
665,675,801,377
664,676,802,376
665,676,801,377
665,675,802,377
665,676,801,377
665,676,802,376
665,676,800,376
665,676,801,377
665,676,801,377
665,675,802,377
665,676,801,377
665,675,801,377
665,676,801,377
665,676,801,376
665,675,802,377
665,675,801,377
664,675,802,377
665,675,801,377
664,676,800,377
665,675,802,377
665,675,802,377
665,675,803,375
666,676,800,378
666,675,800,378
664,677,801,377
666,677,798,379
666,676,799,378
666,674,803,375
665,673,804,374
665,677,799,378
666,676,798,379
666,674,801,377
664,674,804,375
664,674,804,375
666,677,798,380
666,677,799,379
665,676,801,377
