index,middle,ring,pinky
691,351,746,390
689,352,743,392
690,354,739,396
690,355,737,397
691,350,746,390
690,350,746,390
691,355,737,396
691,353,743,393
693,352,740,395
693,352,740,395
689,354,740,395
690,354,739,396
693,351,741,394
693,352,742,394
691,353,740,395
691,352,741,394
691,353,741,394
691,353,741,394
691,352,742,393
691,353,740,395
691,352,740,395
691,352,741,394
691,353,740,394
691,352,741,393
691,352,741,394
691,353,740,394
691,353,740,394
692,352,741,395
691,352,742,393
691,353,739,397
691,351,743,392
690,352,742,393
691,354,739,395
691,351,741,395
690,353,741,394
691,353,738,396
692,352,741,396
690,351,743,393
690,354,740,395
691,351,743,392
690,351,743,393
692,353,738,396
691,352,741,394
690,352,742,395
691,353,741,394
691,353,741,395
691,352,741,394
691,352,741,394
691,352,740,394
691,352,740,394
691,352,740,394
691,353,740,394
690,353,740,396
692,351,740,394
692,352,741,394
689,351,744,392
692,354,737,397
691,351,745,392
689,351,745,392
690,353,740,396
692,353,738,396
692,353,738,397
690,350,744,391
688,351,744,391
690,354,740,395
692,354,737,396
692,354,738,397
691,353,740,395
691,352,740,394
691,352,742,394
691,352,741,394
692,352,740,395
691,353,740,394
692,351,741,394
691,352,741,393
690,352,740,394
691,352,741,394
691,352,741,394
691,352,740,394
690,352,741,394
691,352,740,394
691,352,739,394
691,352,741,394
691,352,741,394
691,352,740,394
691,352,741,394
691,351,741,394
691,352,741,394
691,352,741,394
691,351,741,395
691,352,740,394
690,352,741,394
692,354,736,398
693,353,739,396
691,349,744,391
690,349,746,393
691,349,746,391
691,349,745,390
691,354,736,399
692,355,736,397
689,348,746,390
690,349,747,389
693,353,737,397
692,349,742,392
689,349,747,389
688,352,741,393
691,355,735,398
690,352,741,393
691,352,740,394
691,352,740,395
691,352,742,394
691,352,741,393
691,352,740,394
691,352,741,394
691,352,740,394
691,351,740,394
690,352,740,394
691,352,741,394
690,352,741,394
691,352,741,394
691,352,740,394
690,351,742,393
690,352,740,395
691,352,739,395
691,351,743,392
690,351,742,392
690,351,742,392
690,352,741,394
691,351,742,393
690,351,743,392
691,352,738,396
692,352,740,395
691,352,738,396
691,351,741,393
690,351,743,392
691,353,739,395
691,353,741,394
691,352,741,394
691,352,741,394
691,352,741,394
691,352,741,395
691,352,741,394
691,352,740,394
691,352,740,394
691,352,740,394
691,352,740,394
691,350,742,391
691,350,744,391
690,351,742,394
691,354,738,396
692,351,741,394
690,350,744,392
689,352,742,392
690,352,740,394
692,353,738,394
692,352,739,395
691,351,743,392
690,353,743,392
690,354,736,397
690,350,744,391
690,350,745,390
691,352,739,394
692,352,741,394
690,351,741,394
691,352,740,394
691,351,741,394
,,,,
693,350,740,393
693,350,740,393
693,350,739,394
693,350,739,393
693,351,739,394
693,351,738,394
693,351,739,394
693,351,739,393
693,350,740,392
694,351,738,393
693,351,739,393
693,350,739,394
693,350,738,393
693,352,738,393
693,351,740,393
694,350,738,393
693,350,739,393
694,351,739,394
692,350,739,394
693,350,739,394
693,350,739,394
693,350,739,394
694,350,739,394
693,350,739,394
693,351,739,393
693,350,739,394
693,351,739,394
693,350,739,393
693,350,739,394
694,350,738,392
693,350,739,393
694,349,739,394
692,352,736,396
695,353,733,398
695,350,738,394
694,350,738,393
691,348,743,390
695,351,734,397
695,352,734,396
691,349,744,389
692,349,743,390
694,352,735,397
693,348,743,389
692,348,745,389
694,353,734,398
695,353,734,398
694,349,741,392
692,351,737,394
693,350,739,394
694,350,739,394
693,350,739,393
692,350,739,393
693,350,739,394
693,350,739,394
693,350,739,394
693,351,739,394
694,351,739,393
693,350,740,393
693,349,741,392
692,349,740,392
693,350,739,394
694,349,741,392
693,352,737,395
694,350,737,396
692,351,738,395
694,351,737,396
693,350,740,392
693,351,736,396
695,351,735,396
692,348,744,389
692,351,739,395
693,352,736,396
694,351,736,393
694,350,741,392
693,350,738,394
692,351,740,394
695,351,736,396
692,349,742,391
693,352,736,395
695,351,736,395
695,352,736,396
692,349,743,391
692,350,738,393
694,350,740,394
693,350,739,393
693,350,739,394
694,351,739,393
694,351,738,393
693,350,739,393
693,349,740,393
693,350,739,394
693,350,738,394
694,351,739,393
694,350,738,394
693,350,739,394
694,350,740,394
693,350,739,394
693,350,740,393
694,351,738,394
694,351,738,394
694,350,739,393
693,351,739,394
693,351,740,393
694,351,738,394
694,350,739,393
694,350,738,393
693,350,740,393
694,350,739,394
694,350,740,394
694,350,739,394
694,350,740,393
693,350,739,394
694,351,739,394
693,350,739,394
694,351,739,393
694,350,739,393
693,350,739,394
694,350,739,393
693,350,739,394
693,350,739,394
694,350,740,394
693,350,738,395
694,351,739,394
693,350,740,394
694,351,738,394
694,350,739,393
693,348,744,390
692,349,742,390
691,349,743,391
696,351,735,396
696,351,735,395
691,349,743,389
692,348,744,389
691,349,743,389
695,349,741,392
693,348,744,388
692,350,742,392
